@relation sementesnormalizado
			
@attribute ALONGAMENTO numeric
@attribute AREA	numeric
@attribute AREA_CONVEA numeric
@attribute AREA_PREENCHIDA numeric
@attribute BORDAS numeric
@attribute BRILHO numeric
@attribute CENTROIDE_PONDERADO_EIXO_X numeric
@attribute CENTROIDE_PONDERADO_EIXO_Y numeric
@attribute CENTROIDE_EIXO_X numeric
@attribute CENTROIDE_EIXO_Y numeric
@attribute CIRCUNFERENCIA numeric
@attribute COMPRIMENTO_DE_EIXO_MENOR numeric
@attribute COMPRIMENTO_DE_EIXO_MAIOR numeric
@attribute COMPRIMENTO numeric
@attribute CONTRASTE numeric
@attribute CONVEXCIDADE	numeric
@attribute COR_VERMELHA	numeric
@attribute COR_VERDE numeric
@attribute COR_AZUL numeric
@attribute COR_MEDIA numeric
@attribute COR_DOMINANTE numeric
@attribute CORRELACAO numeric
@attribute DESVIO_PADRAO numeric
@attribute DIAMETRO numeric
@attribute DIAMETRO_EQUIVALENTE	numeric
@attribute DIAMETRO_MAXIMO_DE_FERET numeric
@attribute DIAMETRO_MINIMO_DE_FERET numeric
@attribute DIAMETRO_MEDIO_DE_FERET numeric
@attribute EXCENTRICIDADE numeric
@attribute ENERGIA numeric
@attribute ENTROPIA numeric
@attribute ESFERICIDADE	numeric
@attribute EXTENSAO numeric
@attribute FORMA numeric
@attribute HOMOGENIEDADE numeric
@attribute INTENSIDADE_MAXIMA numeric
@attribute INTENSIDADE_MINIMA numeric
@attribute INTENSIDADE_MEDIA numeric
@attribute MANCHAS numeric
@attribute QUANTIDADE_DE_MANCHAS numeric
@attribute MEDIA_DE_PIXEL_DO_ELEMENTO numeric
@attribute NUMERO_DE_EULLER numeric
@attribute ORIENTACAO numeric
@attribute PERIMETRO numeric
@attribute RAIO numeric
@attribute REDONDEZA numeric
@attribute RELACAO_DE_FERET numeric
@attribute SOLIDEZ numeric
@attribute VOLUME numeric
@attribute LARGURA numeric
@attribute REGIAO numeric
@attribute CLASS {Aglutinada,Quebradiça,Moldada,Achatada,Compartimentada,Chapada}
@DATA	
0.46875,0.263897214959659,0,0,0.044459260438642,0.011572317161898,0.049675948460009,5.98234341253507E-07,0.049675948460009,5.98234341253507E-07,0.001648413744545,0.000756669180944,0.000336624631603,0.51219512195122,0.401588693324686,0.007236547906875,0.419130387912887,0.548838335976429,0.495662068786132,0.483003661569889,1,0.500138456108506,0.223014711226005,0.009699981639277,0.000796760539112,0.013160814298308,0.009699981639277,0.012277408791912,0.910728999751051,0.442583283902711,0.114176746042221,0.000193225613463,1,0,0.308940214700932,0,0,0,1,0.007354579897482,0.025659139530125,0.448468117354119,0.499986383707133,0.043052689625729,0.012772176792127,0.506801733468611,2.7704763991047E-05,1,0.009699991152147,0.009699981639277,22,Moldada
0.41111,0.38214490819265,3.05126695142252E-06,2.87378122938062E-06,0.154342634239541,0.061704678592289,0.012231957316673,8.22572219223573E-07,0.012231957316673,8.22572219223573E-07,0.10565888999593,0.001513531723325,0.00154302571972,0.609756097560976,0.471132552061973,0.05529372034639,0.654386567610887,0.727491085249587,0.504848530842539,0.690386263757104,1,0.500379075278576,0.516284091734928,0.002348271071976,0.000194616810757,0.002592165109201,0.002348271071976,0.002731232176715,0.864562404964019,0.314157609849314,0.389010689418516,0.444877410720633,0.590030358251972,0,0.245237118651259,0.928571428571429,0,0.62928105608229,1,0.070351385483991,0.126152094577105,0.519270325863376,0.500036402742155,0.154711292158816,0.003091980134021,0.138429424503677,3.78786328174394E-05,0.736749551947737,0.002348258459707,0.002348271071976,12,Moldada
0.40972,0.381724270834583,0,0,0.052457907097082,0.016619813566791,0.017773043488994,7.47792926566884E-07,0.017773043488994,7.47792926566884E-07,0.016789458812373,0.000756669180944,0.000336624631603,0.585365853658537,0.402563163050032,0.012394289188536,0.383597355813159,0.553475808057376,0.449934678316762,0.046690904477245,1,0.500293899057127,0.222993947321975,0.006021786014691,0.000796760539112,0.007570460376043,0.006021786014691,0.007378467283543,0.864083207397875,0.362740735925824,0.114146543403658,7.52669510307622E-05,1,0,0.330339589550656,0,0,0,1,0.015006314538296,0.025654184826276,0.447818555808163,0.499986383707133,0.050919666998719,0.007929092199222,0.645792417762226,3.12225687395153E-05,1,0.006021809305614,0.006021786014691,18,Moldada
0.43404,0.215118627407967,6.10253390284505E-06,7.47183119638961E-06,0.032545874298452,0.009814898944183,0.027800509555075,0.023715355314557,0.027800509555075,0.023715355314557,0.010575249156628,0.001928046204836,0.001969267218074,0.422256097560976,0.352862818014956,0.007328705653723,0.040864635025273,0.579980947120638,0.460208612560835,0.493193312200491,1,0.500360313618716,0.194256704145513,0.007026926255559,0.000297659716384,0.011160816257032,0.007026926255559,0.009554356124387,0.884256256157981,0.483520953826722,0.093435587386452,0.000150443665941,0.549033394077169,0,0.339547119641316,0.952380952380952,0,0.452129419357738,1,0.010326127330808,0.020104916514644,0.403161199523655,0.718929148036892,0.032010459655614,0.009252578923484,0.077118998144488,2.12333436304803E-05,0.929796370513423,0.007026951479468,0.007026926255559,18,Moldada
0.33928,0.490167060710877,0.001921426388839,0.001511034170408,0.183610635672491,0.062087928979126,0.053757993699452,0.062469723733886,0.053757993699452,0.062469723733886,0.120016407929964,0.00205822105624,0.050529273190588,0.650406504065041,0.477186370947234,0.055956142808634,0.054318788482729,0.689508322431804,0.516247195422035,0.61541727603185,1,0.512206927847527,0.406443039420272,0.002244041455064,0.003827974683379,0.002342861406579,0.002244041455064,0.000255400395694,0.79934478498639,0.279899969849919,0.274522554172711,0.348054053040591,0.317462041935795,0,0.238151139272732,0.98015873015873,0,0.600830429773364,1,0.082534729960627,0.078327641452129,0.488037241528635,0.948266979378263,0.187869111996585,0.002954866146937,0.005163630569574,4.10073180282174E-05,0.497497014739919,0.002244064785606,0.002244041455064,23,Moldada
0.50346,0.368295157574728,3.48716223019717E-06,4.59804996700899E-06,0.096704215260916,0.033402901362554,4.17011813444261E-07,0.007643789736781,4.17011813444261E-07,0.007643789736781,0.046262362961032,0.002040130291393,0.001218853545684,0.682418699186992,0.614627092816023,0.029122466512411,0.048949662025328,0.645347049338994,0.517506986543079,0.566418465173976,1,0.499135229163515,0.336614030169952,0.003169272322966,0.002391664003641,0.003719536430762,0.003169272322966,0.003775839621081,0.934957696205106,0.346286514998406,0.20836870817375,0.604525160988759,0.743768973907482,0,0.118127943651613,0.968253968253968,0,0.522133301101687,1,0.036698610801575,0.054591306876305,0.466655840640901,0.933589171434685,0.101181158389071,0.0041730076485,0.174051272089833,3.4634374316908E-05,1,0.003169274199082,0.003169272322966,27,Moldada
0.46759,0.312754696608911,0.000275921711464,0.00018392199868,0.044475182104048,0.015771334100745,1.58464489108819E-06,0.00257240766739,1.58464489108819E-06,0.00257240766739,0.013720684046172,0.006875346020699,0.01897524148144,0.569105691056911,0.538525124831793,0.012883838561894,0.375491437270468,0.550394928127438,0.045495155777131,0.461619298792971,1,0.500750138657793,0.23345895495271,0.004982674639423,0.013972117630061,0.006364451057918,0.004982674639423,0.006145951263059,0.910097861493203,0.039394906818979,0.122029432068578,6.91810259907099E-05,0.314141287837636,0,0.163118962420265,0.948412698412698,0,0.42626507274977,1,0.01745784117079,0.02784581549578,0.401374905272275,0.974892667487349,0.052649601536929,0.006560747979648,0.010027826580512,3.04668972295897E-05,0.456893265632338,0.004982660380901,0.004982674639423,40,Moldada
0.43261,0.201201000322069,6.84355587676194E-05,5.17280621288511E-05,0.035029654101819,0.012692009468539,1.50124252839934E-06,0.019803351398515,1.50124252839934E-06,0.019803351398515,0.012268344801637,0.00038403875283,0.010155751956377,0.40650406504065,0.033619553053799,0.010159618454558,0.4114098022677,0.578331031228062,0.045937596281749,0.493606883820674,1,0.500043009126204,0.232690690503628,0.000641173313878,0.00743758604277,0.00817474024586,0.000641173313878,0.000790246308001,0.883227734552599,0.049438937450694,0.12146564948207,0.000140477587704,0.328920693422652,0,0.403476514433617,0.972222222222222,0,0.429317006764772,1,0.011663323675804,0.027685613404641,0.414799177222042,0.051945879404107,0.031236658602533,0.000844276516281,0.014417612412497,3.05687932069462E-05,0.526812584635019,0.006413770132997,0.000641173313878,30,Moldada
0.48245,0.302764854469902,0,0,0.072216693866178,0.020434213807261,2.33526615528786E-06,2.09382019438728E-06,2.33526615528786E-06,2.09382019438728E-06,0.032794883917774,0.000756669180944,0.000336624631603,0.576727642276423,0.521322773849605,0.015916694344916,0.47125710807173,0.639834966295413,0.558022893594898,0.554269356981084,1,0.500987288861998,0.264957797365061,0.000679776875698,0.000796760539112,0.008785353662428,0.000679776875698,0.008427801770679,0.921189531987606,0.373174534910412,0.146785528143976,0.000110659562878,1,0,0.203173839865352,0,0,0,1,0.012331921848303,0.035011968830355,0.484627043412363,0.499986383707133,0.066835954176747,0.000895106539296,0.554214593014887,2.99307465836334E-05,1,0.006799779010985,0.000679776875698,21,Moldada
0.36341,0.230377847639168,0,0,0.055494964773315,0.019918772778975,1.9182543418436E-06,1.64514443844715E-06,1.9182543418436E-06,1.64514443844715E-06,0.022586715543122,0.000756669180944,0.000336624631603,0.390243902439024,0.334837803901848,0.017831596252582,0.443777765658104,0.579549025701335,0.046876035878385,0.510636372785069,1,0.500589144355367,0.30733692548873,0.004078096677094,0.000796760539112,0.004728270645072,0.004078096677094,0.004835111249223,0.821504750484165,0.494914182602995,0.182374303917272,6.79778777126106E-05,1,0,0.342474859624061,0.94047619047619,0,0.498672381585503,1,0.023475224723275,0.046029578624073,0.418425895853632,0.499986383707133,0.058986765333713,0.005369800540397,0.467811812538119,3.5262846821543E-05,1,0.004078109991773,0.004078096677094,20,Moldada
0.46821,0.179397504861037,4.79484806652111E-06,4.59804996700899E-06,0.033421565895793,0.010256559149335,2.63551466096773E-06,0.025092341209537,2.63551466096773E-06,0.025092341209537,0.011935870039305,0.001165677777502,0.002861586413931,0.40650406504065,0.326790742112501,0.007767228086712,0.437218981911719,0.583474605138276,0.458469122787416,0.509240126716931,1,0.499485806484143,0.221332834999637,0.0073609435742,0.002391664003641,0.010012659000163,0.0073609435742,0.009327182039707,0.91062381004141,0.523235350766333,0.112928370314954,0.000179640064156,0.551595704338094,0,0.405541490460094,0,0,0,1,0.009286085729143,0.025317264964498,0.408520082277796,0.031754306499974,0.03328233954746,0.009692258622567,0.048097124676876,2.75919261637731E-05,0.736749551947737,0.007360936479785,0.0073609435742,19,Moldada
0.49427,0.319741841199363,4.35895278774646E-07,5.74756245876124E-07,0.060747124149186,0.022943786527485,0.003636343013234,1.9442616090739E-06,0.003636343013234,1.9442616090739E-06,0.022548065605665,0.000756669180944,0.000673365913862,0.609756097560976,0.548501571013806,0.019898651218802,0.045362119898258,0.604492786780687,0.48008583438935,0.528091805170251,1,0.498405485806484,0.300464073255053,0.004320141009701,0.001127091499949,0.005118357615058,0.004320141009701,0.005166487298626,0.929441080321693,0.369240872764499,0.176434451666566,0.907588186006323,1,0,0.194786642716716,0.964285714285714,0,0.469531409197021,1,0.022509471807444,0.044130275481699,0.426545415178088,0.500036402742155,0.062878006261563,0.005688504784704,0.286026961776242,3.41515651892994E-05,1,0.004320158493774,0.004320141009701,22,Moldada
0.50089,0.274573888257233,0,0,0.065338534410699,0.022213834587494,1.9182543418436E-06,1.34602726782039E-06,1.9182543418436E-06,1.34602726782039E-06,0.02733676774795,0.000756669180944,0.000336624631603,0.569105691056911,0.487930879777346,0.02013801395726,0.443553761895398,0.602128585327656,0.497846327698403,0.521640794855433,1,0.503102405082438,0.288940106518828,0.003635169059671,0.000796760539112,0.004698685755554,0.003635169059671,0.004506357500919,0.933298036341876,0.429097298893322,0.166618594133621,0.08379255999173,1,0,0.240923298869921,0.972222222222222,0,0.499960097841642,1,0.027932545873264,0.041048449687204,0.411551369492259,0.499986383707133,0.068374662017931,0.004786526026296,0.521167216366277,2.99115983462778E-05,1,0.003635162077905,0.003635169059671,14,Moldada
0.37444,0.116562782880099,0,0,0.023084424630816,0.008948657428123,1.50124252839934E-06,1.34602726782039E-06,1.50124252839934E-06,1.34602726782039E-06,0.008040529368519,0.000756669180944,0.000336624631603,0.251524390243902,0.246163728758627,0.00689142023747,0.389650099971254,0.564916341606914,0.497268826408165,0.475957037426005,1,0.499991983058539,0.211407688873662,0.007441238982784,0.000796760539112,0.011351417757894,0.007441238982784,0.009927965023069,0.83212891115794,0.661501176620711,0.105639466875105,0.000229420324162,1,0,0.494264741241531,0.964285714285714,0,0.43472510512088,1,0.008171755441646,0.02333703499258,0.388437804481975,0.499986383707133,0.023027252027893,0.009797985070439,0.335931377189725,2.27946088405801E-05,1,0.007441230197094,0.007441238982784,19,Moldada
0.57302,0.237777956595655,0,0,0.038367233212594,0.012644530142541,6.83899374048588E-06,5.08499190065481E-06,6.83899374048588E-06,5.08499190065481E-06,0.013331243878114,0.000756669180944,0.000336624631603,0.601117886178862,0.615203457020928,0.00967470789396,0.469653101853803,0.629947435522208,0.562968912709679,0.054824479674174,1,0.500418902838703,0.222184155064835,0.008662559169839,0.000796760539112,0.0128151046626,0.008662559169839,0.011395349511722,0.977360836936081,0.445815363013454,0.113562625724775,0.000181234235624,1,0,0.131394707438157,0.964285714285714,0,0.493957728505715,1,0.008617487556645,0.025490679599237,0.413716574645448,0.499986383707133,0.042985982638395,0.011406246998646,0.477494049521143,2.4025566956296E-05,1,0.008662585572611,0.008662559169839,11,Moldada
0.49784,0.350671475337331,4.35895278774646E-07,5.74756245876124E-07,0.083777813159257,0.025761120921987,1.9182543418436E-06,1.57036514579046E-06,1.9182543418436E-06,1.57036514579046E-06,0.038567231611676,0.000756669180944,0.000890831899988,0.650406504065041,0.576424450611584,0.019441882788953,0.501162190713623,0.698109660612899,0.581963582163193,0.598143885855552,1,0.497310543034337,0.287839619605278,0.004336113233404,0.001127091499949,0.005797704891326,0.004336113233404,0.005453663772927,0.931334495095237,0.323643971914612,0.165692379884358,0.853747300561379,0.487537947814964,0,0.16531123148947,0.936507936507936,0,0.508857891755904,1,0.022732337864943,0.040759425295973,0.486250947277255,0.499961374189622,0.076739718229686,0.005709472169198,0.230701909633409,2.83599072548559E-05,1,0.004336140437889,0.004336113233404,25,Moldada
0.3887,0.27337375360606,2.8333193120352E-05,2.18407373432927E-05,0.05745731003463,0.016964124074751,2.00165670453245E-06,0.021644118466552,2.00165670453245E-06,0.021644118466552,0.024065604477719,0.002920088690237,0.005746007193846,0.455284552845528,0.381937760676475,0.012078231412432,0.430163443707106,0.582190805462617,0.486720113324382,0.505026644911307,1,0.500505586648515,0.243861670871357,0.007987189855812,0.004784125211655,0.010995208886969,0.007987189855812,0.010173771247137,0.84581526115683,0.441797750760768,0.130043198833937,0.000147856897143,0.385045537377957,0,0.311132483770137,0.956349206349206,0,0.474578451129928,1,0.009137508357477,0.030120024562779,0.475208400995994,0.980039070424022,0.0534678739149,0.010516975745992,0.030465149880552,2.70653496364946E-05,0.521358035351376,0.007987196755054,0.007987189855812,45,Moldada
0.49977,0.266770848847369,0,0,0.054489909644549,0.024382512578606,0.026990505808641,1.19646868250701E-06,0.026990505808641,1.19646868250701E-06,0.020406318377336,0.000756669180944,0.000336624631603,0.552337398373984,0.540899233031557,0.02167036843925,0.428640682377207,0.597061584743856,0.498363284498536,0.511576629630955,1,0.500204225281097,0.315746306620571,0.00363068139561,0.000796760539112,0.004221501890995,0.00363068139561,0.004309477894724,0.932608459356449,0.428635573306073,0.189733680180435,0.085296495339355,1,0,0.161789457307328,0.968253968253968,0,0.464443302906969,1,0.030086917762425,0.048407836471915,0.413067013099491,0.499986383707133,0.052609577344528,0.004780553498592,0.511345977894235,3.51151318476571E-05,1,0.003630669316104,0.00363068139561,23,Moldada
0.049297,0.338733873682483,9.89482282818446E-05,7.81668494391529E-05,0.046781833379772,0.020969466352871,0.016116839370719,1.04691009719364E-06,0.016116839370719,1.04691009719364E-06,0.001393593128155,0.004127581697575,0.011576265324251,0.317073170731707,0.275417695314191,0.020860122477027,0.344549901985587,0.484227198898186,0.427833610793983,0.413332750169856,1,0.500008420309585,0.236303609804715,0.004875839282088,0.009230659814143,0.005770967972494,0.004875839282088,0.005828687334043,0.282512678281948,0.042591007312534,0.124214089591295,0.979636715393169,0.465573824258314,0,0.479258305871038,0.968253968253968,0,0.446966157546118,1,0.018943614887453,0.028461850341089,0.405218144419184,0.985577289135032,0.050359328305109,0.006420075890953,0.017399394783289,3.42021712451677E-05,0.565868421108053,0.004875832489197,0.004875839282088,23,Moldada
0.38705,0.462481921742171,0.00277098628717,0.001096060160886,0.086377025036819,0.034285197039203,3.33609450755409E-07,0.018773490980047,3.33609450755409E-07,0.018773490980047,0.031739620585815,0.011623057506992,0.137200681706436,0.64989837398374,0.54543395487095,0.030064764011225,0.544885868167843,0.676712201713094,0.518112431444135,0.609801067691105,1,0.544722432309787,0.33370708360586,0.003342554061082,0.033833178307708,0.003753542050898,0.003342554061082,0.003913544932739,0.843454336562657,0.296648016151041,0.205741078618777,0.544668534153319,0.172681262952478,0,0.16266636493501,0.944444444444444,0,0.574804150134389,1,0.036475744744076,0.053707718023114,0.424704990797878,0.010639604516163,0.108985875907215,0.004401234451839,0.001810109648095,3.69506271713135E-05,0.245113545183254,0.003342579605566,0.003342554061082,27,Moldada
0.48009,0.277353872293475,0,0,0.104438164231979,0.03571879942205,1.50124252839934E-06,1.34602726782039E-06,1.50124252839934E-06,1.34602726782039E-06,0.064170760060436,0.000756669180944,0.000336624631603,0.560975609756098,0.534798676719136,0.03263714031419,0.497320468151151,0.655756235898394,0.56673897153587,0.057499734271397,1,0.499945595724298,0.36819592819842,0.003142153320788,0.000796760539112,0.003893560191808,0.003142153320788,0.003827078004396,0.919705188307112,0.394090104369171,0.237594794756459,0.71878414246559,1,0,0.162058187064198,0,0,0,1,0.035212837084912,0.064735237224532,0.478672729241096,0.499986383707133,0.099691369005265,0.00413742663239,0.525362576232979,3.19207955373742E-05,1,0.003142164029584,0.003142153320788,27,Moldada
0.4737,0.245319130559501,1.30768583632394E-06,1.72426873762837E-06,0.056705011344187,0.024985739123306,0.007624977606466,4.48675755940131E-07,0.007624977606466,4.48675755940131E-07,0.02287394679942,0.001364282913331,0.000890831899988,0.503556910569106,0.423816256211513,0.023030777594906,0.407287204520902,0.576198942670723,0.517879568020652,0.490465035600681,1,0.500456108506025,0.32010672646671,0.00040863510837,0.00159424760845,0.00508137650316,0.00040863510837,0.004985755546567,0.914959963627736,0.451601923944561,0.193569415277924,6.40977245157403E-05,0.658362048290324,0,0.293184164745485,0,0,0,1,0.023103781294109,0.049664679681782,0.408898993179604,0.499986383707133,0.06089903230397,0.005383270496496,0.184071980509147,3.17744482947279E-05,1,0.004088385744404,0.00040863510837,25,Moldada
0.4821,0.312289005015579,1.30768583632394E-06,1.72426873762837E-06,0.052368347729173,0.017208352262441,1.50124252839934E-06,1.42080656047708E-06,1.50124252839934E-06,1.42080656047708E-06,0.018535426828884,0.001513531723325,0.000673365913862,0.585365853658537,0.504850677610939,0.013719752621393,0.434060877049941,0.605560027517582,0.541554792286176,0.518512496702768,1,0.498911964906973,0.236801943501417,0.005765458364212,0.00159424760845,0.000767423532701,0.005765458364212,0.007237898143053,0.92049995500218,0.374265886298455,0.124586588800237,8.57944984641311E-05,1,0,0.225407691328515,0,0,0,1,0.014560582423297,0.028565899121932,0.429306051748403,0.499986383707133,0.058719937384375,0.007591580846399,0.282617282577473,2.8554125090891E-05,1,0.005765468445134,0.005765458364212,43,Moldada
0.41732,0.394555087459321,0,0,0.075568204434184,0.027450906718496,1.7514496164659E-06,1.34602726782039E-06,1.7514496164659E-06,1.34602726782039E-06,0.028093414997325,0.000756669180944,0.000336624631603,0.609247967479675,0.553476703759664,0.025911480319373,0.042159910668692,0.587509062273712,0.551730923892386,0.503474867635578,1,0.500608107699289,0.280696836619221,0.003636664947692,0.000796760539112,0.004646189579469,0.003636664947692,0.004486138179287,0.869588135535772,0.345207156482759,0.15972232499509,0.65990006048828,1,0,0.138452399473855,0,0,0,1,0.031126959364089,0.038919578599795,0.412958752841832,0.499986383707133,0.079954995019212,0.004788432152159,0.662294933665588,3.04573231109119E-05,1,0.003636667345106,0.003636664947692,32,Moldada
0.41329,0.225777593800852,1.30768583632394E-06,1.14951249175225E-06,0.063810054531704,0.021772515960227,2.33526615528786E-06,0.022931967444685,2.33526615528786E-06,0.022931967444685,0.028336847347904,0.000934758340696,0.001123841586076,0.422764227642276,0.349609979265913,0.020293568811839,0.366751808601157,0.540745492541052,0.502142657861666,0.452431764011273,1,0.499945847829375,0.303993936940023,0.003226453848911,0.001380528989372,0.003900063766659,0.003226453848911,0.00388997872681,0.86714539672299,0.503806897484687,0.179474850615233,0.835559709090778,0.487537947814964,0,0.342149555181534,0.968253968253968,0,0.441327169030966,1,0.031795557536587,0.045098094300335,0.403540110425463,0.465614970141415,0.067560836772449,0.004248363157621,0.139034317232003,3.31421795344123E-05,0.736749551947737,0.003226443633003,0.003226453848911,21,Moldada
0.33956,0.269823715959213,8.71790557549292E-07,1.14951249175225E-06,0.013638896628587,0.003719441588474,2.25186379259901E-06,1.9442616090739E-06,2.25186379259901E-06,1.9442616090739E-06,0.003191797204126,0.000756669180944,0.000138726793081,0.40650406504065,0.283449994262006,0.002888434079069,0.347159023532547,0.047871705411693,0.406691940575955,0.412192187980862,1,0.499683103917713,0.121095088298502,0.015804990177628,0.001380528989372,0.026504704653742,0.015804990177628,0.0220585228832,0.79994086000769,0.442139547624056,0.047571873974054,0.000333021417142,0.316713847339604,0,0.486301854235322,0,0,0,1,0.004234455092489,0.009034786860119,0.380588935801667,0.500011393224644,0.019896470755657,0.020810690781894,0.124570489792488,1.92268819018633E-05,1,0.01580498628488,0.015804990177628,31,Moldada
0.20691,0.272188964938951,2.61537167264788E-06,2.2990249835045E-06,0.048646658440473,0.014566930478653,0.029756461764854,1.37593898488307E-06,0.029756461764854,1.37593898488307E-06,0.017480868599459,0.001049005453484,0.001716893523031,0.333333333333333,0.275525029672847,0.011192836683484,0.413252900584681,0.554811055436719,0.491791878687843,0.482961833101181,1,0.500284571169263,0.238587639247931,0.005426712109248,0.001782452860634,0.000689210606388,0.005426712109248,0.006678243882191,0.63223339960285,0.431202047998833,0.125955775081756,8.92836284706191E-05,0.487537947814964,0,0.473883710733632,0.992063492063492,0,0.44321767905803,1,0.014337716365798,0.028955669158107,0.42611237414745,0.06509477217719,0.053410061192543,0.007145420319382,0.010145017363373,3.07274500307495E-05,0.699146857947952,0.005426706525432,0.005426712109248,35,Moldada
0.35078,0.250167871293625,4.35895278774646E-07,5.74756245876124E-07,0.040447000756279,0.010813331101691,1.9182543418436E-06,1.57036514579046E-06,1.9182543418436E-06,1.57036514579046E-06,1.10972820333224E-06,0.000756669180944,0.000673365913862,0.397865853658537,0.316188022653636,0.007110681453965,0.404016517457141,0,0.498207266004802,0.480890440200095,1,0.50083765441436,0.179805026941165,0.019546399134693,0.001127091499949,0.035728134017292,0.019546399134693,0.028477260398239,0.809384558384379,0.457514410035827,0.083568385367949,0.000439750695645,1,0,0.383519794068144,0,0,0,1,0.003268702176659,0.017576365983362,0.461405218144419,0.499986383707133,0.03068966130639,0.025737136612544,0.246466306211819,1.62616405742276E-05,1,0.019546397033814,0.019546399134693,24,Moldada
0.52457,0.207753342030703,4.35895278774646E-07,5.74756245876124E-07,0.161513354296859,0.075102387970993,1.00082835226623E-06,8.22572219223573E-07,1.00082835226623E-06,8.22572219223573E-07,0.020361226210383,0.000756669180944,0.000673365913862,0.544715447154471,0.478347442888086,0.072022206924449,0.742801897328119,0.812713608173667,0.544477228250888,0.777228645261794,1,0.500356249684869,0.725521952637535,0.000203167650587,0.001127091499949,0.002144226077959,0.000203167650587,0.002324499474678,0.951799737493236,0.429654967459739,0.635242734075734,0.591491054642683,1,0,0.215096954867544,0,0,0,1,0.109947255033058,0.264209962644341,0.469416477211216,0.499986383707133,0.172450903657322,0.002677842521503,0.206608546437763,4.04410772949881E-05,1,0.002033688334316,0.000203167650587,0,Achatada
0.48745,0.231308443852291,0,0,0.053731640329579,0.006125516209579,2.83568033142097E-06,2.54249595032741E-06,2.83568033142097E-06,2.54249595032741E-06,0.022901057131984,0.000756669180944,0.000336624631603,0.48729674796748,0.051228556582923,0.004249152488909,0.06122924653015,0.701919183601994,0.579020188490367,0.656604767641855,1,0.501056491705743,0.244505351896264,0.004201338548202,0.000796760539112,0.004861487661955,0.004201338548202,0.004977267571957,0.925946444412498,0.407414185601213,0.130546576143318,7.19382407946875E-05,1,0,0.137221900060818,0.94047619047619,0,0.526886694141046,1,0.020429388604116,0.03026205940647,0.440781639060301,0.499986383707133,0.04196758929842,0.005531948313816,0.464355646087471,3.53661105301391E-05,1,0.004201326864131,0.004201338548202,0,Achatada
0.47459,0.340363105657297,0,0,0.042630259125105,0.005259274693519,3.33609450755409E-06,1.79470302376052E-06,3.33609450755409E-06,1.79470302376052E-06,0.014872367570061,0.000756669180944,0.000336624631603,0.601626016260163,0.503145332799803,0.001248768395212,0.062328373801045,0.699364745291153,0.608503026537558,0.660926649986102,1,0.50038380981193,0.145287112882964,0.003744996193047,0.000796760539112,0.052815618079453,0.003744996193047,0.048215631305951,0.915006714609799,0.328429128000647,0.061558715892538,0.000718991384756,1,0,0.187658232323947,0,0,0,1,0.001857217145829,0.012218018926738,0.505683663527119,0.499986383707133,0.020785897253451,0.004931137441775,0.595527035702408,2.60217707006154E-05,1,0.003745000504012,0.003744996193047,0,Achatada
0.43338,0.278638409857001,0,0,0.012404967559607,0.003655566524001,2.50207088066556E-06,2.24337877970065E-06,2.50207088066556E-06,2.24337877970065E-06,0.003203969681536,0.000756669180944,0.000336624631603,0.491361788617886,0.403941988968873,0.000989613388974,0.472704427719888,0.663686361015141,0.64870689660191,0.566748379856743,1,0.500219986890536,0.06778376470344,0.146990943508853,0.000796760539112,0.212145380636774,0.146990943508853,0.191206501365119,0.883671868882196,0.037296154149666,0.021497936102694,0.003324499217101,1,0,0.288644046221518,0.785714285714286,0,0.489101287173897,1,0.000371443429166,0.003652657225016,0.403648370683122,0.499986383707133,0.010953287320336,0.193545722619761,0.525542771886902,2.5043842864241E-05,1,0.146990942886044,0.146990943508853,0,Achatada
0.47814,0.186579622146459,9.58969613304221E-06,1.03456124257702E-05,0.041971500218923,0.008488210439303,2.16846142991016E-06,0.02322061551434,2.16846142991016E-06,0.02322061551434,0.017963726254508,0.002008733637907,0.002720876559692,0.422764227642276,0.339033043289872,0.005963966939491,2.46636267228225E-05,0.721403505799676,0.633608032223268,0.676756663425294,1,0.501025346644481,0.222391794105128,0.011415234399809,0.003475381366388,0.015011400146111,0.011415234399809,0.014255003364126,0.916502746035809,0.4841985511171,0.113703571371402,0.000293157104195,0.583624582599659,0,0.385499908066136,0.801587301587302,0,0.590544195708077,1,0.005645940123319,0.025528665662084,0.456316986034427,0.455900717773153,0.03107656183293,0.015030681789758,0.051455750481718,2.91142110335418E-05,0.816872458316924,0.011415258488214,0.011415234399809,0,Achatada
0.47694,0.219610869127677,0,0,0.056521912192015,0.009946748007747,8.34023626888521E-07,5.98234341253507E-07,8.34023626888521E-07,5.98234341253507E-07,0.025969288453305,0.000756669180944,0.000336624631603,0.463414634146341,0.394001612863447,0.007551368666242,0.706484271738291,0.739875624338822,0.599800920401996,0.072258703258321,1,0.500507679120657,0.354263348594803,0.003874173361785,0.000796760539112,0.004503365974897,0.003874173361785,0.004598000023536,0.917145572039173,0.428905412934985,0.224537187351095,6.78174579421973E-05,1,0,0.296083617385401,0.801587301587302,0,0.593613950104482,1,0.025703885298269,0.060137272052037,0.476399263830248,0.499986383707133,0.039001351928277,0.005101290943819,0.445096113661591,3.51301768912936E-05,1,0.003874184685633,0.003874173361785,0,Achatada
